speaker_id,n_seg,sessions,hours,n_words,n_chars,wer_A,cer_A,wer_B,cer_B,gain_abs,gain_rel,wer_A_lo,wer_A_hi,wer_B_lo,wer_B_hi,gain_abs_lo,gain_abs_hi,reliable,S_share_A,D_share_A,I_share_A,S_share_B,D_share_B,I_share_B,runaway_A,runaway_B,first_date,last_date,speaker_name,gender,origin,nationality,religion,orientation,age_mean,wpm_median,hours_corpus,label
30703,251,166,0.904211,6328,31834,0.337547,0.338757,0.220133,0.281366,0.117415,0.347846,0.306613,0.380534,0.198705,0.242197,0.0970555,0.146655,True,0.639045,0.149345,0.21161,0.612347,0.127782,0.259871,4,4,2019-06-20,2022-06-29,קרן ברק,Female,Israel,Jewish,Jewish,Secular,48.5994,126.27,8.44174,mk
30704,319,283,0.951249,7216,36933,0.257206,0.236943,0.175859,0.206265,0.081347,0.316272,0.236127,0.282975,0.157842,0.19787,0.0662185,0.0978825,True,0.628772,0.198815,0.172414,0.563436,0.173365,0.263199,2,3,2019-05-06,2026-01-04,שלמה קרעי,Male,Israel,Jewish,Jewish,Religious,39.8384,138.462,15.1688,former_mk
30705,258,212,0.962472,7004,35600,0.236008,0.225674,0.161479,0.20427,0.0745288,0.315789,0.214909,0.258641,0.144247,0.180951,0.0608985,0.0888022,True,0.682396,0.173019,0.144586,0.618921,0.166225,0.214854,1,4,2019-06-20,2025-12-08,מיכל שיר סגמן,Female,Israel,Jewish,Jewish,Secular,42.3656,128.991,16.0619,mk
30706,239,239,0.895478,6315,32314,0.230562,0.235037,0.167854,0.223464,0.0627078,0.271978,0.209371,0.253956,0.149805,0.187,0.0482797,0.0774639,True,0.65522,0.177198,0.167582,0.539623,0.175472,0.284906,2,2,2019-06-11,2024-07-08,קטי קטרין שטרית,Female,MENA,Jewish,Jewish,Unrecorded,63.36,125,29.6091,mk
30707,179,16,0.855343,5881,29585,0.359463,0.255873,0.214589,0.202772,0.144873,0.403027,0.333699,0.388527,0.194114,0.238396,0.12789,0.162566,True,0.716651,0.118732,0.164617,0.631537,0.123613,0.244849,1,2,2019-09-09,2022-03-01,פטין מולא,Male,Israel,Druze,Druze,Unrecorded,61.1972,117.605,0.875141,mk
30708,248,12,0.945096,7684,38626,0.228917,0.206855,0.156169,0.182778,0.0727486,0.317794,0.208902,0.251782,0.141765,0.173013,0.0610529,0.0858067,True,0.686185,0.188175,0.12564,0.623333,0.180833,0.195833,0,0,2019-06-20,2024-02-26,מאי גולן,Female,Israel,Jewish,Jewish,Secular,35.1631,143.156,1.5825,mk
30709,247,64,0.949709,5956,29675,0.349563,0.276832,0.203324,0.208593,0.146239,0.418348,0.319067,0.38411,0.183432,0.225785,0.12672,0.169393,True,0.673871,0.188761,0.137368,0.611065,0.142031,0.246903,0,1,2019-07-01,2021-01-20,עוזי דיין,Male,Israel,Jewish,Jewish,Secular,72.6345,114.358,1.70719,former_mk
30710,235,181,0.917543,6379,32898,0.27277,0.250958,0.188744,0.221655,0.0840257,0.308046,0.251902,0.295092,0.171095,0.20755,0.070494,0.0976804,True,0.675287,0.168966,0.155747,0.612126,0.16196,0.225914,0,0,2019-09-09,2026-01-19,אריאל קלנר,Male,Israel,Jewish,Jewish,Religious,43.9213,121.191,11.5908,mk
30711,250,195,0.941034,7555,38310,0.263931,0.238606,0.177631,0.207178,0.0863005,0.326981,0.245967,0.283264,0.16256,0.194484,0.071796,0.0993353,True,0.655466,0.197091,0.147442,0.588674,0.194486,0.216841,1,1,2020-08-11,2026-01-25,עמית הלוי,Male,Israel,Jewish,Jewish,Religious,52.7834,144.073,24.9263,mk
30713,187,67,0.981216,5157,27638,0.297848,0.215681,0.162498,0.171033,0.13535,0.454427,0.26688,0.332613,0.136597,0.195386,0.118393,0.152543,True,0.660156,0.172526,0.167318,0.562053,0.249403,0.188544,1,0,2019-11-04,2025-11-12,מנסור עבאס,Male,Israel,Arab,Muslim,Unrecorded,47.1583,90.0783,10.0408,mk
30714,235,98,0.915963,5779,30953,0.40924,0.293413,0.237238,0.229509,0.172002,0.420296,0.381794,0.437863,0.215805,0.260027,0.152243,0.193244,True,0.722622,0.111628,0.165751,0.603209,0.136397,0.260394,4,3,2019-11-04,2020-12-28,אנטאנס שחאדה,Male,Israel,Arab,Christian,Unrecorded,48.1952,109.442,2.05812,mk
30715,195,49,0.964966,6238,33668,0.233088,0.173399,0.14572,0.141856,0.0873677,0.374828,0.216279,0.250493,0.131299,0.162299,0.0753029,0.100729,True,0.730399,0.128611,0.14099,0.69857,0.161716,0.139714,1,0,2020-04-06,2020-12-09,היבה יזבק,Female,Israel,Arab,Muslim,Unrecorded,35.1518,109.142,1.6414,mk
30716,29,1,0.161587,850,4711,0.317647,0.180217,0.111765,0.0912757,0.205882,0.648148,0.271506,0.363868,0.0910289,0.13187,0.166458,0.247609,True,0.774074,0.0777778,0.148148,0.789474,0.126316,0.0842105,0,0,2019-08-05,2019-08-05,רפאל (רפי) פרץ,Male,Israel,Jewish,Jewish,Religious,63.58,88.0914,0.161587,mk
30717,217,110,0.966569,6827,35381,0.237586,0.205167,0.143255,0.171024,0.0943313,0.397041,0.214359,0.267884,0.125909,0.163936,0.0761392,0.116606,True,0.656597,0.188656,0.154747,0.623722,0.141104,0.235174,2,1,2019-12-18,2025-11-17,אופיר סופר,Male,Israel,Jewish,Jewish,Religious,47.2482,127.119,6.81522,mk
30718,250,93,0.964257,7352,37864,0.211099,0.220315,0.154244,0.203386,0.0568553,0.26933,0.189041,0.234993,0.134793,0.177009,0.0462715,0.0672293,True,0.634021,0.23067,0.135309,0.554674,0.269841,0.175485,3,4,2019-05-13,2022-11-21,עידית סילמן,Female,Israel,Jewish,Jewish,Religious,41.3661,131.513,22.6231,mk
30719,220,220,0.946839,6160,31973,0.206981,0.189942,0.126623,0.168048,0.0803571,0.388235,0.186646,0.228168,0.110337,0.143555,0.0667925,0.0940696,True,0.683137,0.143529,0.173333,0.60641,0.165385,0.228205,0,2,2019-05-13,2023-05-08,עופר כסיף,Male,Israel,Jewish,Jewish,Secular,57.4611,108.789,19.4592,mk
30720,245,245,0.983827,7368,38545,0.218784,0.169802,0.131379,0.142924,0.087405,0.399504,0.202237,0.236744,0.117361,0.146155,0.0735754,0.0999244,True,0.688586,0.154467,0.156948,0.606405,0.188017,0.205579,0,1,2019-07-10,2023-05-11,יוראי להב-הרצנו,Male,Israel,Jewish,Jewish,Secular,35.033,128.542,29.4126,mk
30721,220,95,0.955158,7595,39983,0.262673,0.22322,0.172745,0.186554,0.0899276,0.342356,0.234089,0.296502,0.145323,0.210089,0.0770308,0.103325,True,0.630576,0.207519,0.161905,0.58003,0.233232,0.186738,1,1,2019-07-10,2025-01-14,עידן רול,Male,Israel,Jewish,Jewish,Secular,37.1536,133.992,4.12033,mk
30722,258,258,0.9383,7684,38953,0.291124,0.268888,0.204321,0.23685,0.0868037,0.298167,0.262065,0.323484,0.175146,0.242193,0.0730008,0.100484,True,0.651766,0.21055,0.137684,0.581529,0.233121,0.18535,0,0,2019-08-07,2025-05-13,יבגני סובה,Male,FSU,Jewish,Jewish,Secular,42.1989,140.187,17.1224,mk
30723,275,73,0.954101,7123,35722,0.210164,0.220004,0.143058,0.201472,0.0671066,0.319305,0.192479,0.230795,0.126025,0.161813,0.0550996,0.0784995,True,0.668003,0.176353,0.155645,0.571148,0.153091,0.275761,4,5,2020-03-24,2022-06-26,אלי אבידר,Male,MENA,Jewish,Jewish,Secular,55.7635,136.17,3.4561,mk
30724,182,37,0.949726,6215,32034,0.302816,0.263158,0.191794,0.221078,0.111022,0.366631,0.280363,0.325422,0.170717,0.212573,0.0947839,0.127633,True,0.700319,0.140276,0.159405,0.619966,0.144295,0.235738,2,1,2019-06-20,2022-06-20,דסטה גדי יברקן,Male,Ethiopia,Jewish,Jewish,Secular,40.4994,113.962,2.5229,mk
30741,274,247,0.928416,6488,33065,0.305487,0.28695,0.188502,0.242129,0.116985,0.382947,0.280915,0.331179,0.169291,0.209653,0.0986352,0.138648,True,0.644803,0.188194,0.167003,0.578087,0.143091,0.278823,4,2,2020-06-01,2022-10-26,אלכס קושניר,Male,FSU,Jewish,Jewish,Secular,42.9505,125.558,21.9508,former_mk
30743,201,68,0.972856,6811,35688,0.196741,0.149546,0.120834,0.123011,0.0759066,0.385821,0.17625,0.219998,0.10308,0.14215,0.0646687,0.0892739,True,0.669403,0.2,0.130597,0.608748,0.243013,0.148238,1,1,2020-04-20,2022-02-08,יאיר גולן,Male,Israel,Jewish,Jewish,Secular,58.624,117.46,4.17314,mk
30745,277,67,0.945877,6698,34931,0.250075,0.207552,0.169901,0.18923,0.0801732,0.320597,0.23243,0.271423,0.152872,0.188661,0.0661634,0.0923055,True,0.688955,0.186866,0.124179,0.593146,0.195079,0.211775,1,1,2021-06-29,2022-07-04,לימור מגן תלם,Female,Israel,Jewish,Jewish,Secular,51.0183,126.745,3.49562,mk
30749,221,175,0.934198,6845,34324,0.261213,0.232199,0.177356,0.206678,0.0838568,0.321029,0.241138,0.282882,0.158249,0.196143,0.0691295,0.098352,True,0.69519,0.157159,0.147651,0.629325,0.137562,0.233114,0,1,2019-11-18,2025-12-16,משה אבוטבול,Male,Israel,Jewish,Jewish,Haredi,56.5955,123.503,8.97892,mk
30750,217,82,0.942807,6040,31989,0.293543,0.214542,0.166887,0.170777,0.126656,0.431472,0.274453,0.313316,0.149339,0.184376,0.111251,0.142499,True,0.714608,0.139876,0.145516,0.635913,0.155754,0.208333,0,1,2019-12-18,2021-01-28,ג'אבר עסאקלה,Male,Israel,Druze,Druze,Unrecorded,60.0029,110.137,2.4803,mk
30751,227,131,0.942187,6512,33418,0.217291,0.190287,0.138821,0.163325,0.0784705,0.361131,0.198544,0.236133,0.122175,0.155492,0.0667732,0.0916964,True,0.65159,0.178799,0.169611,0.574115,0.233407,0.192478,1,2,2020-03-29,2022-07-04,סמי אבו שחאדה,Male,Israel,Arab,Christian,Unrecorded,45.5271,118.943,6.13306,mk
30752,262,201,0.972457,5421,27904,0.288692,0.20549,0.146652,0.153634,0.14204,0.492013,0.266283,0.313329,0.130798,0.165408,0.1237,0.160143,True,0.677316,0.162939,0.159744,0.586164,0.173585,0.240252,0,1,2019-12-10,2026-01-12,וליד טאהא,Male,Israel,Arab,Muslim,Unrecorded,53.4735,97.4093,25.7292,mk
30758,189,189,0.962774,5536,29147,0.222905,0.201427,0.14487,0.169486,0.0780347,0.350081,0.205402,0.24104,0.128597,0.161479,0.0660504,0.0907894,True,0.719611,0.141005,0.139384,0.719451,0.159601,0.120948,2,3,2020-03-29,2022-02-21,אימאן ח'טיב יאסין,Female,Israel,Arab,Muslim,Unrecorded,57.7816,99.6678,20.7915,mk
30759,190,147,0.975169,6269,33856,0.251396,0.185728,0.161589,0.155393,0.089807,0.357234,0.231094,0.271773,0.146294,0.178134,0.0744149,0.104682,True,0.733503,0.140863,0.125635,0.692991,0.140178,0.166831,0,0,2020-03-30,2021-01-04,סונדוס סאלח,Female,Israel,Arab,Muslim,Unrecorded,34.212,111.772,5.32275,mk
30760,230,68,0.960311,7180,37043,0.291086,0.25249,0.190529,0.213266,0.100557,0.345455,0.2699,0.313386,0.169315,0.216139,0.0769709,0.120259,True,0.691866,0.169856,0.138278,0.574561,0.177632,0.247807,0,1,2020-04-07,2020-12-21,אנדרי קוז'ינוב,Male,FSU,Jewish,Jewish,Secular,40.7217,129.164,2.51472,mk
30762,230,128,0.956036,7608,39820,0.195058,0.188699,0.136172,0.170241,0.0588854,0.301887,0.179831,0.213552,0.122415,0.15224,0.0462469,0.0705418,True,0.701482,0.183962,0.114555,0.624517,0.171815,0.203668,1,0,2020-06-28,2021-04-01,מיכל וונש,Female,Israel,Jewish,Jewish,Unrecorded,49.818,135.292,10.1405,mk
30763,230,35,0.939803,5939,30989,0.300387,0.251799,0.168379,0.199555,0.132009,0.439462,0.275754,0.324835,0.151642,0.188783,0.113692,0.149437,True,0.669843,0.159753,0.170404,0.572,0.17,0.258,2,3,2020-06-29,2020-12-21,עינב קאבלה,Female,Israel,Jewish,Jewish,Unrecorded,41.0341,110.455,6.6238,mk
30764,265,117,0.915927,6730,34414,0.303715,0.261841,0.194651,0.221451,0.109064,0.3591,0.280783,0.329598,0.176038,0.216048,0.0928616,0.125819,True,0.651663,0.152642,0.195695,0.594656,0.128244,0.277099,1,1,2020-06-29,2021-03-11,תהלה פרידמן,Female,Israel,Jewish,Jewish,Religious,44.3719,132.258,4.06847,mk
30765,220,166,0.920984,6886,35935,0.353616,0.264171,0.216817,0.214387,0.136799,0.386858,0.329191,0.378383,0.196844,0.238434,0.122513,0.151092,True,0.693224,0.178645,0.128131,0.638312,0.172137,0.189551,1,0,2020-06-24,2025-11-04,אוריאל בוסו,Male,Israel,Jewish,Jewish,Haredi,49.4372,127.131,18.3467,mk
30766,220,93,0.956557,6471,33414,0.267192,0.24388,0.170453,0.202131,0.0967393,0.362059,0.245107,0.291583,0.151068,0.18975,0.0844558,0.109404,True,0.692308,0.1417,0.165992,0.653672,0.138713,0.207616,0,1,2020-06-24,2021-01-27,הילה שי וזאן,Female,Israel,Jewish,Jewish,Religious,40.5418,114.723,3.70861,mk
30767,276,35,0.89206,8100,40658,0.305309,0.252423,0.223951,0.226942,0.081358,0.266478,0.285222,0.326503,0.206397,0.241747,0.0669927,0.0958076,True,0.726648,0.165386,0.107966,0.663727,0.153252,0.183021,0,2,2020-07-05,2020-10-13,אליהו חסיד,Male,Israel,Jewish,Jewish,Haredi,43.7628,161.074,0.89577,mk
30768,375,199,0.876433,6530,32528,0.40536,0.327687,0.253599,0.272504,0.151761,0.374386,0.382896,0.429602,0.233131,0.275881,0.132886,0.170328,True,0.661504,0.159426,0.179071,0.56099,0.16244,0.27657,3,3,2020-06-29,2025-07-14,אליהו ברוכי,Male,Israel,Jewish,Jewish,Haredi,47.8213,138.614,3.60885,mk
30770,257,257,0.929209,6656,34501,0.258864,0.209588,0.167819,0.173879,0.0910457,0.351712,0.23779,0.281506,0.149614,0.185691,0.0784485,0.105057,True,0.662217,0.206616,0.131167,0.595345,0.212175,0.19248,1,2,2020-07-06,2024-07-21,יוסף טייב,Male,Europe,Jewish,Jewish,Haredi,43.1754,125.993,53.6292,mk
30772,276,147,0.913836,7616,38201,0.271796,0.294024,0.179228,0.260988,0.0925683,0.34058,0.250362,0.29586,0.160603,0.200246,0.0800157,0.104581,True,0.641546,0.191304,0.16715,0.549451,0.178755,0.271795,2,3,2021-01-04,2026-01-28,ניסים ואטורי,Male,Israel,Jewish,Jewish,Religious,55.3099,152.276,8.61266,mk
30773,25,6,0.0952244,594,3010,0.227273,0.224252,0.143098,0.193688,0.0841751,0.37037,0.176552,0.286,0.103344,0.188881,0.0545751,0.120636,True,0.659259,0.0888889,0.251852,0.541176,0.0941176,0.364706,0,0,2021-01-07,2021-03-15,שבח שטרן,Male,Israel,Jewish,Jewish,Religious,69.8329,118.681,0.0952244,mk
30775,224,108,0.967455,7079,37208,0.185478,0.152333,0.125583,0.132498,0.0598955,0.322925,0.168271,0.203827,0.111687,0.140813,0.0493194,0.0715447,True,0.670982,0.217822,0.111196,0.647919,0.211474,0.140607,1,1,2021-01-06,2026-01-21,יעל רון בן משה,Female,Israel,Jewish,Jewish,Secular,43.9705,125.458,8.82685,mk
30776,316,316,0.946863,6256,32071,0.371004,0.295282,0.186541,0.217517,0.184463,0.497199,0.343834,0.40046,0.169015,0.204591,0.164646,0.207106,True,0.68031,0.1676,0.15209,0.567266,0.17395,0.258783,2,2,2021-01-06,2024-06-03,ולדימיר בליאק,Male,FSU,Jewish,Jewish,Secular,50.4894,123.471,21.7582,mk
30777,226,226,0.982764,7750,39961,0.223226,0.158505,0.134581,0.124571,0.0886452,0.39711,0.204422,0.243019,0.11689,0.152094,0.0779284,0.0988434,True,0.689017,0.209827,0.101156,0.682646,0.172579,0.144775,1,1,2021-01-07,2024-02-21,משה טור פז,Male,Americas,Jewish,Jewish,Religious,51.6419,132.003,23.6698,mk
30778,221,52,0.96486,6027,31063,0.163929,0.151531,0.121122,0.137302,0.0428074,0.261134,0.146435,0.181759,0.105204,0.137615,0.0322555,0.0535809,True,0.722672,0.176113,0.101215,0.686301,0.175342,0.138356,0,0,2021-02-08,2022-07-05,רות וסרמן לנדה,Female,Israel,Jewish,Jewish,Secular,45.92,108.792,2.57635,former_mk
30779,55,7,0.106357,849,4396,0.268551,0.220883,0.149588,0.187671,0.118963,0.442982,0.226579,0.321929,0.113831,0.191927,0.0811647,0.161636,True,0.671053,0.192982,0.135965,0.582677,0.228346,0.188976,0,0,2021-02-08,2021-03-14,ענת כנפו,Female,Israel,Jewish,Jewish,Unrecorded,57.6812,131.81,0.138334,mk
30780,332,228,0.942857,8283,41589,0.218278,0.209623,0.15393,0.192503,0.0643487,0.294801,0.200536,0.23852,0.138728,0.172315,0.0530707,0.0757177,True,0.657633,0.209071,0.133296,0.563922,0.196863,0.239216,5,4,2021-05-18,2026-01-12,רון כץ,Male,Israel,Jewish,Jewish,Secular,37.9841,158.648,10.7802,mk
30781,210,162,0.904164,6466,32833,0.251933,0.276673,0.178008,0.258551,0.0739251,0.293432,0.231304,0.272887,0.1608,0.19662,0.0611261,0.0862053,True,0.6814,0.156538,0.162063,0.630756,0.145091,0.224153,0,2,2021-05-31,2022-10-26,נירה שפק,Female,Israel,Jewish,Jewish,Secular,55.5597,123.593,10.8085,mk
30782,224,224,0.950323,5665,30359,0.309091,0.206825,0.194704,0.163905,0.114387,0.370074,0.284238,0.333721,0.176291,0.214537,0.0999267,0.131103,True,0.705882,0.176471,0.117647,0.674524,0.168631,0.156845,0,0,2021-06-29,2025-02-17,טטיאנה (טניה) מזרסקי,Female,FSU,Jewish,Jewish,Secular,47.4665,103.583,13.0847,mk
30783,351,308,0.954508,7181,35899,0.233951,0.210591,0.159588,0.183264,0.0743629,0.317857,0.213002,0.257556,0.141133,0.178157,0.0602641,0.0890375,True,0.613095,0.258333,0.128571,0.551483,0.212914,0.235602,3,2,2021-07-27,2026-01-14,יסמין פרידמן,Female,Israel,Jewish,Jewish,Secular,51.1396,132.428,15.0424,mk
30784,216,109,0.962771,7322,37969,0.252117,0.219811,0.153237,0.184756,0.0988801,0.392199,0.229548,0.277962,0.135295,0.17309,0.0834361,0.117585,True,0.682015,0.185265,0.132719,0.631907,0.172014,0.196078,0,1,2021-06-29,2022-07-04,ענבר בזק,Female,Israel,Jewish,Jewish,Secular,47.7452,130.974,4.46837,mk
30786,222,40,0.980821,7407,38105,0.224382,0.168114,0.144863,0.13985,0.0795194,0.354392,0.195339,0.26051,0.116622,0.185016,0.0688297,0.0916605,True,0.640794,0.260529,0.0986763,0.566636,0.294501,0.138863,1,1,2021-05-27,2022-06-27,עמיחי שיקלי,Male,Israel,Jewish,Jewish,Secular,40.725,128.331,2.68759,mk
30787,238,88,0.902897,6442,33284,0.347408,0.28407,0.181155,0.214788,0.166253,0.478552,0.322299,0.376939,0.165561,0.199366,0.145652,0.187991,True,0.647006,0.218945,0.134048,0.561268,0.192802,0.24593,1,0,2021-05-18,2022-10-02,ניר אורבך,Male,Israel,Jewish,Jewish,Religious,51.8414,124.601,4.52565,mk
30788,294,43,0.944955,7988,40943,0.257386,0.255966,0.199049,0.245976,0.0583375,0.226654,0.238368,0.278933,0.181715,0.217189,0.0457573,0.0720594,True,0.643969,0.223249,0.132782,0.54717,0.174214,0.278616,2,3,2021-06-22,2022-06-27,אביר קארה,Male,Israel,Jewish,Jewish,Unrecorded,38.1573,153.729,2.72801,former_mk
30789,215,39,0.945441,7399,38718,0.235437,0.165763,0.16313,0.142363,0.0723071,0.307118,0.219035,0.253453,0.14752,0.179562,0.0632463,0.082999,True,0.700344,0.200344,0.0993111,0.648716,0.219553,0.131732,2,2,2021-07-26,2022-08-03,שירלי פינטו קדוש,Female,Israel,Jewish,Jewish,Secular,33.0473,134.172,3.41834,former_mk
30791,203,29,0.969645,6597,34303,0.216765,0.183249,0.137335,0.162755,0.07943,0.366434,0.198491,0.23444,0.121773,0.153744,0.0680845,0.0900898,True,0.738462,0.148252,0.113287,0.678808,0.157837,0.163355,1,1,2021-08-03,2022-07-27,יום טוב חי כלפון,Male,Europe,Jewish,Jewish,Religious,35.6771,116.474,2.73414,mk
30797,189,52,0.95187,6704,34675,0.261038,0.213843,0.148419,0.172112,0.112619,0.431429,0.2419,0.280856,0.131695,0.165222,0.0965149,0.129385,True,0.726286,0.136,0.137714,0.615075,0.165829,0.219095,1,1,2021-06-21,2022-06-20,מאיר יצחק הלוי,Male,Israel,Jewish,Jewish,Unrecorded,67.9077,120.536,4.6781,former_mk
30799,307,16,0.98755,6905,34622,0.201159,0.170499,0.12281,0.139333,0.078349,0.389489,0.176873,0.227857,0.107393,0.139305,0.0618929,0.0992509,True,0.612671,0.259899,0.12743,0.505896,0.274764,0.21934,1,3,2022-08-16,2025-12-29,מישל בוסקילה,Male,Israel,Jewish,Jewish,Unrecorded,59.1899,124.26,1.74067,mk
30803,175,30,0.611428,4436,22438,0.36835,0.279303,0.186204,0.209778,0.182146,0.494492,0.341441,0.397724,0.165858,0.208011,0.161942,0.20213,True,0.717258,0.141371,0.141371,0.582324,0.190073,0.227603,1,1,2021-06-22,2022-05-17,מאזן גנאים,Male,Israel,Arab,Muslim,Unrecorded,65.0122,128.266,0.611428,mk
30804,154,15,0.588551,4546,22824,0.240651,0.25368,0.159921,0.223887,0.0807303,0.335466,0.216202,0.270025,0.140903,0.181735,0.06279,0.100443,True,0.661792,0.158135,0.180073,0.635488,0.137552,0.22696,2,2,2022-03-07,2025-12-02,חיים ביטון,Male,Israel,Jewish,Jewish,Haredi,45.1788,137.802,1.08143,former_mk
30805,207,74,0.955187,5342,27997,0.25833,0.219202,0.170348,0.19052,0.087982,0.34058,0.239114,0.279243,0.152599,0.190367,0.0739406,0.101107,True,0.713768,0.149275,0.136957,0.668132,0.162637,0.169231,0,1,2021-06-21,2022-08-03,ג'ידא רינאוי-זועבי,Female,Israel,Arab,Muslim,Unrecorded,49.1953,97.2018,2.55338,mk
30806,250,51,0.960357,6255,32729,0.220464,0.170399,0.136211,0.137829,0.0842526,0.382161,0.198409,0.23999,0.120833,0.152222,0.0695136,0.0987799,True,0.631617,0.213923,0.15446,0.596244,0.187793,0.215962,1,2,2021-07-05,2022-08-15,אמילי חיה מואטי,Female,Israel,Jewish,Jewish,Secular,41.6084,118.078,1.90574,mk
30807,206,206,0.959239,5957,31171,0.213362,0.188091,0.131442,0.163967,0.0819204,0.38395,0.19531,0.236918,0.11682,0.147976,0.0689245,0.0955771,True,0.699449,0.162864,0.137687,0.618135,0.168582,0.213282,1,2,2021-05-03,2022-06-20,גלעד קריב,Male,Israel,Jewish,Jewish,Religious,49.5318,107.05,195.67,mk
30808,283,283,0.950096,6943,35571,0.229008,0.219364,0.170243,0.20899,0.0587642,0.256604,0.203181,0.258501,0.1447,0.203126,0.0445178,0.0719958,True,0.601887,0.251572,0.146541,0.503384,0.236887,0.259729,1,4,2021-05-25,2025-12-10,אפרת רייטן,Female,Israel,Jewish,Jewish,Secular,50.7366,131.504,35.643,former_mk
30809,251,46,0.976202,6804,35113,0.189741,0.175576,0.144033,0.172016,0.0457084,0.240899,0.172062,0.210713,0.125605,0.164705,0.0295152,0.0624306,True,0.681642,0.189001,0.129357,0.562245,0.142857,0.294898,1,2,2021-06-09,2026-01-20,גלית דיסטל אטבריאן,Female,Israel,Jewish,Jewish,Secular,54.6055,122.897,8.22898,mk
30810,250,250,0.942829,7274,36417,0.253781,0.255073,0.171845,0.22635,0.0819357,0.32286,0.2334,0.27449,0.154881,0.190115,0.0678677,0.0969056,True,0.677681,0.167389,0.15493,0.6096,0.1648,0.2256,1,3,2021-05-10,2025-02-12,מיכל מרים וולדיגר,Female,Israel,Jewish,Jewish,Religious,55.7943,135.596,41.5526,mk
30811,218,81,0.927827,6608,33067,0.259837,0.2341,0.176755,0.208456,0.0830811,0.319744,0.240271,0.279747,0.15821,0.197972,0.0692154,0.0960769,True,0.683168,0.165405,0.151427,0.570205,0.184932,0.244863,1,2,2021-05-27,2025-12-31,איתמר בן גביר,Male,Israel,Jewish,Jewish,Religious,46.8013,122.867,7.43149,mk
30812,255,255,0.955794,6941,35469,0.236277,0.230624,0.157758,0.202797,0.0785189,0.332317,0.214185,0.263038,0.141692,0.17541,0.0617241,0.098172,True,0.646951,0.20061,0.152439,0.60274,0.157078,0.240183,0,1,2021-05-27,2023-12-10,שמחה רוטמן,Male,Israel,Jewish,Jewish,Religious,44.1727,131.684,226.175,former_mk
30813,245,63,0.969434,6014,31351,0.22564,0.205895,0.171267,0.191637,0.0543731,0.240973,0.208232,0.245214,0.153187,0.188638,0.0426603,0.0651248,True,0.714812,0.166544,0.118644,0.664078,0.176699,0.159223,3,3,2021-05-27,2022-06-29,אבתיסאם מראענה,Female,Israel,Arab,Muslim,Unrecorded,46.3008,107.226,13.1131,mk
30814,190,13,0.66405,4269,21705,0.269618,0.220041,0.181541,0.197927,0.0880768,0.326672,0.247004,0.29663,0.157915,0.209391,0.07011,0.105471,True,0.67854,0.171156,0.150304,0.593548,0.169032,0.237419,1,1,2021-12-21,2026-01-20,אביגדור (אבי) מעוז,Male,Israel,Jewish,Jewish,Religious,69.1513,117.713,0.66405,mk
30815,292,53,0.946782,6826,34167,0.237181,0.222612,0.16276,0.197588,0.0744213,0.313774,0.218842,0.256772,0.148068,0.177839,0.0622056,0.0879199,True,0.675108,0.185917,0.138975,0.607561,0.188119,0.20432,0,0,2021-06-21,2022-06-28,אלינה ברדץ' יאלוב,Female,FSU,Jewish,Jewish,Secular,40.1129,126.93,2.05166,mk
30816,207,130,0.954354,6207,31955,0.321734,0.247379,0.183664,0.193366,0.13807,0.429144,0.297838,0.345142,0.165022,0.203786,0.119634,0.157347,True,0.714572,0.151227,0.134201,0.627193,0.149123,0.223684,2,3,2021-06-21,2022-08-16,מופיד מרעי,Male,Israel,Druze,Druze,Unrecorded,62.8311,111.398,11.7663,mk
30817,220,117,0.939224,6978,36458,0.314273,0.209446,0.20106,0.16482,0.113213,0.360237,0.29573,0.335788,0.184537,0.218139,0.0992326,0.128325,True,0.74145,0.123575,0.134975,0.679971,0.134711,0.185317,1,1,2021-07-19,2022-08-15,אלון טל,Male,Americas,Jewish,Jewish,Unrecorded,61.5336,128.522,8.07518,mk
30818,239,127,0.980251,6180,31536,0.216667,0.198757,0.161327,0.178431,0.0553398,0.255414,0.199848,0.234534,0.144283,0.180411,0.0427902,0.0679861,True,0.662435,0.192681,0.144884,0.62989,0.151454,0.218656,1,1,2021-07-04,2022-07-27,גבי לסקי,Female,Americas,Jewish,Jewish,Secular,54.876,111.406,7.65166,former_mk
30820,271,271,0.971152,7445,38065,0.220685,0.185866,0.145198,0.161067,0.0754869,0.342057,0.201255,0.241883,0.129269,0.162179,0.0643031,0.0872937,True,0.680463,0.187462,0.132075,0.617946,0.160962,0.221092,2,3,2021-07-26,2024-06-18,סימון דוידסון,Male,FSU,Jewish,Jewish,Secular,53.5512,131.905,28.9082,former_mk
30821,187,61,0.994932,5025,26124,0.204179,0.147527,0.12597,0.11878,0.078209,0.383041,0.186177,0.222848,0.109876,0.143461,0.0652003,0.0914357,True,0.697856,0.134503,0.167641,0.638231,0.169036,0.192733,3,4,2021-08-02,2022-06-22,עלי סלאלחה,Male,Israel,Druze,Druze,Unrecorded,69.7437,86.5007,3.18341,mk
30823,248,57,0.966721,7816,39944,0.166965,0.15384,0.113613,0.136441,0.0533521,0.31954,0.151293,0.185275,0.100847,0.127707,0.0432739,0.0640599,True,0.672031,0.202299,0.12567,0.619369,0.175676,0.204955,2,2,2021-08-15,2022-02-22,שרון רופא אופיר,Female,Israel,Jewish,Jewish,Secular,50.9906,141.709,3.91779,former_mk
