speaker_id,n_seg,sessions,hours,n_words,n_chars,wer_A,cer_A,wer_B,cer_B,gain_abs,gain_rel,wer_A_lo,wer_A_hi,wer_B_lo,wer_B_hi,gain_abs_lo,gain_abs_hi,reliable,S_share_A,D_share_A,I_share_A,S_share_B,D_share_B,I_share_B,runaway_A,runaway_B,first_date,last_date,speaker_name,gender,origin,nationality,religion,orientation,age_mean,wpm_median,hours_corpus,label
30700,235,89,0.949072,6690,35314,0.373543,0.225463,0.271151,0.182534,0.102392,0.27411,0.344632,0.404529,0.243235,0.303818,0.0895567,0.11567,True,0.512205,0.114846,0.372949,0.401323,0.0871003,0.511577,1,1,2019-06-25,2026-01-19,ניר ברקת,Male,Israel,Jewish,Jewish,Secular,63.0098,125.451,6.62666,mk
30701,276,276,0.941194,6881,34812,0.432786,0.279272,0.344863,0.246036,0.0879233,0.203156,0.398035,0.467649,0.312278,0.379185,0.0728334,0.103487,True,0.458026,0.142377,0.399597,0.351454,0.11968,0.528866,3,6,2020-04-16,2023-10-29,אופיר כץ,Male,Israel,Jewish,Jewish,Secular,43.1384,133.591,27.9743,mk
30702,337,217,0.935908,6044,31594,0.428193,0.259765,0.313534,0.211907,0.114659,0.267774,0.395921,0.461462,0.283179,0.34541,0.0936781,0.136989,True,0.510046,0.150696,0.339258,0.368865,0.136675,0.494459,1,1,2019-11-04,2026-01-05,חוה אתי עטייה,Female,Israel,Jewish,Jewish,Secular,64.8279,116.505,14.286,mk
30703,251,166,0.904211,6328,31834,0.504267,0.338757,0.394595,0.281366,0.109671,0.217487,0.458673,0.566723,0.353979,0.439375,0.0892734,0.138956,True,0.427766,0.0999687,0.472266,0.34161,0.0712855,0.587105,4,4,2019-06-20,2022-06-29,קרן ברק,Female,Israel,Jewish,Jewish,Secular,48.5994,126.27,8.44174,mk
30704,319,283,0.951249,7216,36933,0.366547,0.236943,0.292406,0.206265,0.0741408,0.202268,0.331447,0.40831,0.258309,0.331701,0.0573899,0.0913953,True,0.44121,0.139509,0.419282,0.338863,0.104265,0.556872,2,3,2019-05-06,2026-01-04,שלמה קרעי,Male,Israel,Jewish,Jewish,Religious,39.8384,138.462,15.1688,former_mk
30705,258,212,0.962472,7004,35600,0.351513,0.225674,0.285551,0.20427,0.0659623,0.187652,0.317874,0.388887,0.253104,0.322544,0.051867,0.080569,True,0.458164,0.116166,0.42567,0.35,0.094,0.556,1,4,2019-06-20,2025-12-08,מיכל שיר סגמן,Female,Israel,Jewish,Jewish,Secular,42.3656,128.991,16.0619,mk
30706,239,239,0.895478,6315,32314,0.358036,0.235037,0.307363,0.223464,0.050673,0.14153,0.319045,0.395323,0.270032,0.345799,0.0347376,0.0664723,True,0.421937,0.114109,0.463954,0.294693,0.0958269,0.60948,2,2,2019-06-11,2024-07-08,קטי קטרין שטרית,Female,MENA,Jewish,Jewish,Unrecorded,63.36,125,29.6091,mk
30707,179,16,0.855343,5881,29585,0.445332,0.255873,0.306581,0.202772,0.138752,0.311569,0.4098,0.481262,0.274288,0.341393,0.121898,0.15606,True,0.578465,0.0958381,0.325697,0.442041,0.0865225,0.471436,1,2,2019-09-09,2022-03-01,פטין מולא,Male,Israel,Druze,Druze,Unrecorded,61.1972,117.605,0.875141,mk
30708,248,12,0.945096,7684,38626,0.321838,0.206855,0.261192,0.182778,0.0606455,0.188435,0.292959,0.35541,0.234351,0.291813,0.0482688,0.0737701,True,0.488071,0.133846,0.378083,0.372696,0.108122,0.519183,0,0,2019-06-20,2024-02-26,מאי גולן,Female,Israel,Jewish,Jewish,Secular,35.1631,143.156,1.5825,mk
30709,247,64,0.949709,5956,29675,0.431666,0.276832,0.297683,0.208593,0.133983,0.310385,0.396079,0.470665,0.268345,0.333117,0.114068,0.157266,True,0.545702,0.152859,0.301439,0.417372,0.0970107,0.485618,0,1,2019-07-01,2021-01-20,עוזי דיין,Male,Israel,Jewish,Jewish,Secular,72.6345,114.358,1.70719,former_mk
30710,235,181,0.917543,6379,32898,0.398182,0.250958,0.319643,0.221655,0.078539,0.197244,0.368879,0.430797,0.291145,0.351481,0.0641489,0.0926866,True,0.462598,0.115748,0.421654,0.361452,0.0956351,0.542913,0,0,2019-09-09,2026-01-19,אריאל קלנר,Male,Israel,Jewish,Jewish,Religious,43.9213,121.191,11.5908,mk
30711,250,195,0.941034,7555,38310,0.38094,0.238606,0.297684,0.207178,0.0832561,0.218555,0.350871,0.417223,0.267335,0.334683,0.068643,0.0971199,True,0.454135,0.136553,0.409312,0.351267,0.116052,0.532681,1,1,2020-08-11,2026-01-25,עמית הלוי,Male,Israel,Jewish,Jewish,Religious,52.7834,144.073,24.9263,mk
30713,187,67,0.981216,5157,27638,0.377739,0.215681,0.248594,0.171033,0.129145,0.341889,0.339411,0.418582,0.211912,0.289104,0.11191,0.146679,True,0.520534,0.136037,0.343429,0.367395,0.163027,0.469579,1,0,2019-11-04,2025-11-12,מנסור עבאס,Male,Israel,Arab,Muslim,Unrecorded,47.1583,90.0783,10.0408,mk
30714,235,98,0.915963,5779,30953,0.510123,0.293413,0.351445,0.229509,0.158678,0.311058,0.469182,0.554179,0.312532,0.395536,0.137914,0.18002,True,0.579715,0.0895522,0.330733,0.407189,0.0920729,0.500739,4,3,2019-11-04,2020-12-28,אנטאנס שחאדה,Male,Israel,Arab,Christian,Unrecorded,48.1952,109.442,2.05812,mk
30715,195,49,0.964966,6238,33668,0.316448,0.173399,0.233568,0.141856,0.0828791,0.261905,0.293086,0.341683,0.211249,0.258684,0.0701979,0.0961371,True,0.537994,0.0947315,0.367275,0.435827,0.100892,0.463281,1,0,2020-04-06,2020-12-09,היבה יזבק,Female,Israel,Arab,Muslim,Unrecorded,35.1518,109.142,1.6414,mk
30716,29,1,0.161587,850,4711,0.368235,0.180217,0.170588,0.0912757,0.197647,0.536741,0.316406,0.423128,0.130383,0.220961,0.160272,0.239229,True,0.667732,0.0670927,0.265176,0.517241,0.0827586,0.4,0,0,2019-08-05,2019-08-05,רפאל (רפי) פרץ,Male,Israel,Jewish,Jewish,Religious,63.58,88.0914,0.161587,mk
30717,217,110,0.966569,6827,35381,0.333089,0.205167,0.249158,0.171024,0.0839314,0.251979,0.300176,0.371129,0.216927,0.285264,0.0651442,0.106801,True,0.468338,0.134565,0.397098,0.358613,0.0811287,0.560259,2,1,2019-12-18,2025-11-17,אופיר סופר,Male,Israel,Jewish,Jewish,Religious,47.2482,127.119,6.81522,mk
30718,250,93,0.964257,7352,37864,0.32685,0.220315,0.274891,0.203386,0.0519587,0.158968,0.293653,0.362156,0.241636,0.307447,0.0417255,0.0622556,True,0.409488,0.14898,0.441531,0.311232,0.15141,0.537358,3,4,2019-05-13,2022-11-21,עידית סילמן,Female,Israel,Jewish,Jewish,Religious,41.3661,131.513,22.6231,mk
30719,220,220,0.946839,6160,31973,0.315747,0.189942,0.242857,0.168048,0.0728896,0.230848,0.282416,0.351105,0.210561,0.27727,0.0589073,0.0858232,True,0.447815,0.0940874,0.458098,0.316176,0.0862299,0.597594,0,2,2019-05-13,2023-05-08,עופר כסיף,Male,Israel,Jewish,Jewish,Secular,57.4611,108.789,19.4592,mk
30720,245,245,0.983827,7368,38545,0.297367,0.169802,0.214577,0.142924,0.0827904,0.278412,0.270629,0.32487,0.187743,0.243823,0.0683183,0.0957169,True,0.506618,0.113647,0.379735,0.371284,0.115117,0.513599,0,1,2019-07-10,2023-05-11,יוראי להב-הרצנו,Male,Israel,Jewish,Jewish,Secular,35.033,128.542,29.4126,mk
30721,220,95,0.955158,7595,39983,0.35655,0.22322,0.271231,0.186554,0.0853193,0.239291,0.320159,0.398259,0.235289,0.313198,0.0728899,0.0979551,True,0.464549,0.15288,0.38257,0.369417,0.148544,0.482039,1,1,2019-07-10,2025-01-14,עידן רול,Male,Israel,Jewish,Jewish,Secular,37.1536,133.992,4.12033,mk
30722,258,258,0.9383,7684,38953,0.420224,0.268888,0.339537,0.23685,0.0806871,0.19201,0.384148,0.459724,0.302997,0.379212,0.0665702,0.095194,True,0.451533,0.145866,0.402601,0.349943,0.140284,0.509774,0,0,2019-08-07,2025-05-13,יבגני סובה,Male,FSU,Jewish,Jewish,Secular,42.1989,140.187,17.1224,mk
30723,275,73,0.954101,7123,35722,0.331742,0.220004,0.271936,0.201472,0.0598063,0.180279,0.292048,0.381951,0.230565,0.323689,0.0473266,0.0722551,True,0.423191,0.111722,0.465087,0.300465,0.0805369,0.618998,4,5,2020-03-24,2022-06-26,אלי אבידר,Male,MENA,Jewish,Jewish,Secular,55.7635,136.17,3.4561,mk
30724,182,37,0.949726,6215,32034,0.42494,0.263158,0.318745,0.221078,0.106195,0.249905,0.387959,0.462986,0.28097,0.355895,0.0901702,0.123176,True,0.499053,0.0999621,0.400984,0.373044,0.0868248,0.540131,2,1,2019-06-20,2022-06-20,דסטה גדי יברקן,Male,Ethiopia,Jewish,Jewish,Secular,40.4994,113.962,2.5229,mk
30741,274,247,0.928416,6488,33065,0.444051,0.28695,0.340629,0.242129,0.103422,0.232905,0.405024,0.485199,0.301919,0.378432,0.0831726,0.124814,True,0.443596,0.129469,0.426935,0.31991,0.0791855,0.600905,4,2,2020-06-01,2022-10-26,אלכס קושניר,Male,FSU,Jewish,Jewish,Secular,42.9505,125.558,21.9508,former_mk
30743,201,68,0.972856,6811,35688,0.258846,0.149546,0.187491,0.123011,0.0713552,0.275666,0.233712,0.287844,0.162124,0.215592,0.059981,0.0848018,True,0.508792,0.152014,0.339195,0.392326,0.156617,0.451057,1,1,2020-04-20,2022-02-08,יאיר גולן,Male,Israel,Jewish,Jewish,Secular,58.624,117.46,4.17314,mk
30745,277,67,0.945877,6698,34931,0.353688,0.207552,0.282323,0.18923,0.0713646,0.201773,0.324682,0.385562,0.252445,0.313991,0.0563308,0.0843622,True,0.487125,0.132123,0.380751,0.356954,0.117398,0.525648,1,1,2021-06-29,2022-07-04,לימור מגן תלם,Female,Israel,Jewish,Jewish,Secular,51.0183,126.745,3.49562,mk
30749,221,175,0.934198,6845,34324,0.378232,0.232199,0.302703,0.206678,0.0755296,0.199691,0.344429,0.411152,0.26962,0.335457,0.0606501,0.0908976,True,0.480108,0.108536,0.411356,0.368726,0.0805985,0.550676,0,1,2019-11-18,2025-12-16,משה אבוטבול,Male,Israel,Jewish,Jewish,Haredi,56.5955,123.503,8.97892,mk
30750,217,82,0.942807,6040,31989,0.377815,0.214542,0.25745,0.170777,0.120364,0.31858,0.351075,0.404605,0.231803,0.285415,0.104858,0.135958,True,0.555215,0.108677,0.336109,0.412219,0.100965,0.486817,0,1,2019-12-18,2021-01-28,ג'אבר עסאקלה,Male,Israel,Druze,Druze,Unrecorded,60.0029,110.137,2.4803,mk
30751,227,131,0.942187,6512,33418,0.31035,0.190287,0.233876,0.163325,0.0764742,0.246413,0.28354,0.337579,0.207682,0.259495,0.0634428,0.0899203,True,0.45621,0.125186,0.418605,0.340775,0.138542,0.520683,1,2,2020-03-29,2022-07-04,סמי אבו שחאדה,Male,Israel,Arab,Christian,Unrecorded,45.5271,118.943,6.13306,mk
30752,262,201,0.972457,5421,27904,0.362479,0.20549,0.227633,0.153634,0.134846,0.37201,0.334278,0.392676,0.201024,0.257673,0.115655,0.153147,True,0.53944,0.129771,0.330789,0.377634,0.111831,0.510535,0,1,2019-12-10,2026-01-12,וליד טאהא,Male,Israel,Arab,Muslim,Unrecorded,53.4735,97.4093,25.7292,mk
30758,189,189,0.962774,5536,29147,0.331828,0.201427,0.25578,0.169486,0.0760477,0.229178,0.300415,0.363481,0.225038,0.287469,0.0639105,0.0890411,True,0.483397,0.0947197,0.421884,0.407486,0.0903955,0.502119,2,3,2020-03-29,2022-02-21,אימאן ח'טיב יאסין,Female,Israel,Arab,Muslim,Unrecorded,57.7816,99.6678,20.7915,mk
30759,190,147,0.975169,6269,33856,0.340086,0.185728,0.255543,0.155393,0.084543,0.248593,0.309301,0.372454,0.2275,0.285282,0.068623,0.0993798,True,0.542214,0.104128,0.353659,0.438202,0.0886392,0.473159,0,0,2020-03-30,2021-01-04,סונדוס סאלח,Female,Israel,Arab,Muslim,Unrecorded,34.212,111.772,5.32275,mk
30760,230,68,0.960311,7180,37043,0.401671,0.25249,0.30766,0.213266,0.0940111,0.23405,0.371306,0.432863,0.273041,0.343494,0.0716836,0.113802,True,0.501387,0.123093,0.37552,0.355817,0.110005,0.534178,0,1,2020-04-07,2020-12-21,אנדרי קוז'ינוב,Male,FSU,Jewish,Jewish,Secular,40.7217,129.164,2.51472,mk
30762,230,128,0.956036,7608,39820,0.300473,0.188699,0.246845,0.170241,0.0536278,0.178478,0.272398,0.332384,0.217282,0.279311,0.0390878,0.0661237,True,0.455381,0.119423,0.425197,0.344515,0.0947817,0.560703,1,0,2020-06-28,2021-04-01,מיכל וונש,Female,Israel,Jewish,Jewish,Unrecorded,49.818,135.292,10.1405,mk
30763,230,35,0.939803,5939,30989,0.410338,0.251799,0.291295,0.199555,0.119044,0.290111,0.375749,0.447798,0.260778,0.3287,0.0997308,0.137017,True,0.490357,0.116947,0.392696,0.330636,0.0982659,0.571098,2,3,2020-06-29,2020-12-21,עינב קאבלה,Female,Israel,Jewish,Jewish,Unrecorded,41.0341,110.455,6.6238,mk
30764,265,117,0.915927,6730,34414,0.419614,0.261841,0.319019,0.221451,0.100594,0.239731,0.386742,0.457471,0.287176,0.355846,0.0847462,0.116984,True,0.471671,0.110482,0.417847,0.362832,0.0782487,0.558919,1,1,2020-06-29,2021-03-11,תהלה פרידמן,Female,Israel,Jewish,Jewish,Religious,44.3719,132.258,4.06847,mk
30765,220,166,0.920984,6886,35935,0.451786,0.264171,0.328928,0.214387,0.122858,0.271938,0.417202,0.488369,0.297385,0.364883,0.108464,0.136753,True,0.542591,0.139826,0.317583,0.420751,0.113466,0.465784,1,0,2020-06-24,2025-11-04,אוריאל בוסו,Male,Israel,Jewish,Jewish,Haredi,49.4372,127.131,18.3467,mk
30766,220,93,0.956557,6471,33414,0.389275,0.24388,0.296708,0.202131,0.0925668,0.237793,0.358516,0.423828,0.26803,0.330478,0.0794225,0.105453,True,0.475189,0.0972608,0.427551,0.375521,0.0796875,0.544792,0,1,2020-06-24,2021-01-27,הילה שי וזאן,Female,Israel,Jewish,Jewish,Religious,40.5418,114.723,3.70861,mk
30767,276,35,0.89206,8100,40658,0.415309,0.252423,0.341358,0.226942,0.0739506,0.178062,0.387179,0.443669,0.313139,0.36858,0.0581277,0.0901591,True,0.534185,0.121581,0.344233,0.435443,0.100542,0.464014,0,2,2020-07-05,2020-10-13,אליהו חסיד,Male,Israel,Jewish,Jewish,Haredi,43.7628,161.074,0.89577,mk
30768,375,199,0.876433,6530,32528,0.522511,0.327687,0.386217,0.272504,0.136294,0.260844,0.490748,0.558222,0.353675,0.419423,0.115349,0.156189,True,0.513189,0.123681,0.36313,0.368358,0.106661,0.52498,3,3,2020-06-29,2025-07-14,אליהו ברוכי,Male,Israel,Jewish,Jewish,Haredi,47.8213,138.614,3.60885,mk
30770,257,257,0.929209,6656,34501,0.348107,0.209588,0.261418,0.173879,0.0866887,0.249029,0.317846,0.381663,0.231767,0.294651,0.0733891,0.10143,True,0.492447,0.153647,0.353906,0.382184,0.136207,0.481609,1,2,2020-07-06,2024-07-21,יוסף טייב,Male,Europe,Jewish,Jewish,Haredi,43.1754,125.993,53.6292,mk
30772,276,147,0.913836,7616,38201,0.429622,0.294024,0.346901,0.260988,0.0827206,0.192543,0.386463,0.480364,0.304884,0.39514,0.0696056,0.0951017,True,0.405868,0.121027,0.473105,0.283876,0.0923543,0.62377,2,3,2021-01-04,2026-01-28,ניסים ואטורי,Male,Israel,Jewish,Jewish,Religious,55.3099,152.276,8.61266,mk
30773,25,6,0.0952244,594,3010,0.345118,0.224252,0.257576,0.193688,0.0875421,0.253659,0.240977,0.490453,0.162777,0.397339,0.0578775,0.124791,True,0.434146,0.0585366,0.507317,0.300654,0.0522876,0.647059,0,0,2021-01-07,2021-03-15,שבח שטרן,Male,Israel,Jewish,Jewish,Religious,69.8329,118.681,0.0952244,mk
30775,224,108,0.967455,7079,37208,0.257381,0.152333,0.201865,0.132498,0.0555163,0.215697,0.231486,0.289308,0.176831,0.233939,0.0450731,0.0664601,True,0.483535,0.15697,0.359495,0.403079,0.131561,0.46536,1,1,2021-01-06,2026-01-21,יעל רון בן משה,Female,Israel,Jewish,Jewish,Secular,43.9705,125.458,8.82685,mk
30776,316,316,0.946863,6256,32071,0.483855,0.295282,0.3125,0.217517,0.171355,0.354146,0.445453,0.529997,0.27781,0.353132,0.151622,0.192767,True,0.521639,0.12851,0.349851,0.338619,0.103836,0.557545,2,2,2021-01-06,2024-06-03,ולדימיר בליאק,Male,FSU,Jewish,Jewish,Secular,50.4894,123.471,21.7582,mk
30777,226,226,0.982764,7750,39961,0.283871,0.158505,0.198452,0.124571,0.0854194,0.300909,0.258618,0.309731,0.173512,0.222256,0.0743578,0.0951713,True,0.541818,0.165,0.293182,0.462939,0.117035,0.420026,1,1,2021-01-07,2024-02-21,משה טור פז,Male,Americas,Jewish,Jewish,Religious,51.6419,132.003,23.6698,mk
30778,221,52,0.96486,6027,31063,0.24523,0.151531,0.204082,0.137302,0.0411482,0.167794,0.217874,0.276329,0.177982,0.232872,0.0310171,0.0518198,True,0.483085,0.117727,0.399188,0.407317,0.104065,0.488618,0,0,2021-02-08,2022-07-05,רות וסרמן לנדה,Female,Israel,Jewish,Jewish,Secular,45.92,108.792,2.57635,former_mk
30779,55,7,0.106357,849,4396,0.366313,0.220883,0.261484,0.187671,0.104829,0.286174,0.302843,0.451785,0.191079,0.350843,0.0637095,0.145864,True,0.491961,0.141479,0.366559,0.333333,0.130631,0.536036,0,0,2021-02-08,2021-03-14,ענת כנפו,Female,Israel,Jewish,Jewish,Unrecorded,57.6812,131.81,0.138334,mk
30780,332,228,0.942857,8283,41589,0.330436,0.209623,0.274538,0.192503,0.0558976,0.169163,0.294951,0.371804,0.240081,0.314267,0.0434598,0.0672575,True,0.434417,0.138107,0.427475,0.316183,0.110378,0.573439,5,4,2021-05-18,2026-01-12,רון כץ,Male,Israel,Jewish,Jewish,Secular,37.9841,158.648,10.7802,mk
30781,210,162,0.904164,6466,32833,0.415713,0.276673,0.35215,0.258551,0.0635633,0.152902,0.378444,0.457127,0.313912,0.392931,0.0505954,0.0757262,True,0.412946,0.0948661,0.492188,0.318841,0.0733421,0.607817,0,2,2021-05-31,2022-10-26,נירה שפק,Female,Israel,Jewish,Jewish,Secular,55.5597,123.593,10.8085,mk
30782,224,224,0.950323,5665,30359,0.378994,0.206825,0.272198,0.163905,0.106796,0.281789,0.348981,0.4095,0.246151,0.301457,0.0921887,0.123682,True,0.575687,0.143922,0.280391,0.48249,0.120623,0.396887,0,0,2021-06-29,2025-02-17,טטיאנה (טניה) מזרסקי,Female,FSU,Jewish,Jewish,Secular,47.4665,103.583,13.0847,mk
30783,351,308,0.954508,7181,35899,0.321264,0.210591,0.253029,0.183264,0.0682356,0.212397,0.290909,0.35448,0.225204,0.282106,0.0533491,0.0843266,True,0.446467,0.188123,0.36541,0.347826,0.134287,0.517887,3,2,2021-07-27,2026-01-14,יסמין פרידמן,Female,Israel,Jewish,Jewish,Secular,51.1396,132.428,15.0424,mk
30784,216,109,0.962771,7322,37969,0.362742,0.219811,0.272193,0.184756,0.090549,0.249623,0.32901,0.402784,0.237316,0.311458,0.0751332,0.108697,True,0.474021,0.128765,0.397214,0.355745,0.0968389,0.547416,0,1,2021-06-29,2022-07-04,ענבר בזק,Female,Israel,Jewish,Jewish,Secular,47.7452,130.974,4.46837,mk
30786,222,40,0.980821,7407,38105,0.286351,0.168114,0.210342,0.13985,0.0760092,0.265441,0.25372,0.322552,0.177019,0.250217,0.063995,0.0880052,True,0.502122,0.204149,0.293729,0.390244,0.202824,0.406932,1,1,2021-05-27,2022-06-27,עמיחי שיקלי,Male,Israel,Jewish,Jewish,Secular,40.725,128.331,2.68759,mk
30787,238,88,0.902897,6442,33284,0.454517,0.28407,0.300373,0.214788,0.154145,0.339139,0.416845,0.498071,0.266526,0.340858,0.13338,0.176063,True,0.494536,0.16735,0.338115,0.338501,0.116279,0.54522,1,0,2021-05-18,2022-10-02,ניר אורבך,Male,Israel,Jewish,Jewish,Religious,51.8414,124.601,4.52565,mk
30788,294,43,0.944955,7988,40943,0.384827,0.255966,0.34339,0.245976,0.0414372,0.107677,0.351215,0.422109,0.308837,0.381558,0.0275309,0.0560156,True,0.430709,0.149317,0.419974,0.317171,0.100984,0.581845,2,3,2021-06-22,2022-06-27,אביר קארה,Male,Israel,Jewish,Jewish,Unrecorded,38.1573,153.729,2.72801,former_mk
30789,215,39,0.945441,7399,38718,0.297067,0.165763,0.229355,0.142363,0.0677119,0.227934,0.273624,0.321543,0.207233,0.252505,0.057737,0.0787726,True,0.55505,0.158781,0.286169,0.461402,0.156158,0.38244,2,2,2021-07-26,2022-08-03,שירלי פינטו קדוש,Female,Israel,Jewish,Jewish,Secular,33.0473,134.172,3.41834,former_mk
30791,203,29,0.969645,6597,34303,0.315295,0.183249,0.246476,0.162755,0.0688192,0.218269,0.284394,0.34838,0.215089,0.279127,0.0560817,0.0799634,True,0.507692,0.101923,0.390385,0.378229,0.0879459,0.533825,1,1,2021-08-03,2022-07-27,יום טוב חי כלפון,Male,Europe,Jewish,Jewish,Religious,35.6771,116.474,2.73414,mk
30797,189,52,0.95187,6704,34675,0.363514,0.213843,0.254027,0.172112,0.109487,0.30119,0.33195,0.39644,0.222875,0.287717,0.0932089,0.126365,True,0.521543,0.0976611,0.380796,0.359366,0.0968878,0.543746,1,1,2021-06-21,2022-06-20,מאיר יצחק הלוי,Male,Israel,Jewish,Jewish,Unrecorded,67.9077,120.536,4.6781,former_mk
30799,307,16,0.98755,6905,34622,0.267922,0.170499,0.193338,0.139333,0.0745836,0.278378,0.235695,0.302441,0.168474,0.221165,0.0579241,0.0950859,True,0.46,0.195135,0.344865,0.321348,0.174532,0.50412,1,3,2022-08-16,2025-12-29,מישל בוסקילה,Male,Israel,Jewish,Jewish,Unrecorded,59.1899,124.26,1.74067,mk
30803,175,30,0.611428,4436,22438,0.472272,0.279303,0.303201,0.209778,0.169071,0.357995,0.432195,0.51572,0.265315,0.34393,0.14928,0.18872,True,0.559427,0.110263,0.33031,0.357621,0.116729,0.525651,1,1,2021-06-22,2022-05-17,מאזן גנאים,Male,Israel,Arab,Muslim,Unrecorded,65.0122,128.266,0.611428,mk
30804,154,15,0.588551,4546,22824,0.386714,0.25368,0.310603,0.223887,0.0761109,0.196815,0.333833,0.449751,0.261869,0.366896,0.0572677,0.0960818,True,0.411832,0.0984073,0.489761,0.327195,0.0708215,0.601983,2,2,2022-03-07,2025-12-02,חיים ביטון,Male,Israel,Jewish,Jewish,Haredi,45.1788,137.802,1.08143,former_mk
30805,207,74,0.955187,5342,27997,0.364845,0.219202,0.283976,0.19052,0.0808686,0.221652,0.335312,0.397958,0.254101,0.319992,0.066424,0.0941426,True,0.505387,0.105695,0.388917,0.400791,0.097561,0.501648,0,1,2021-06-21,2022-08-03,ג'ידא רינאוי-זועבי,Female,Israel,Arab,Muslim,Unrecorded,49.1953,97.2018,2.55338,mk
30806,250,51,0.960357,6255,32729,0.283293,0.170399,0.204636,0.137829,0.0786571,0.277652,0.254262,0.311194,0.178615,0.232242,0.0642384,0.0937027,True,0.491535,0.166479,0.341986,0.396875,0.125,0.478125,1,2,2021-07-05,2022-08-15,אמילי חיה מואטי,Female,Israel,Jewish,Jewish,Secular,41.6084,118.078,1.90574,mk
30807,206,206,0.959239,5957,31171,0.313581,0.188091,0.239718,0.163967,0.0738627,0.235546,0.28354,0.346791,0.211341,0.271735,0.0614821,0.0881682,True,0.47591,0.110814,0.413276,0.338936,0.092437,0.568627,1,2,2021-05-03,2022-06-20,גלעד קריב,Male,Israel,Jewish,Jewish,Religious,49.5318,107.05,195.67,mk
30808,283,283,0.950096,6943,35571,0.333573,0.219364,0.282875,0.20899,0.0506985,0.151986,0.296214,0.379093,0.245821,0.329591,0.0362838,0.064492,True,0.413212,0.172712,0.414076,0.302953,0.142566,0.554481,1,4,2021-05-25,2025-12-10,אפרת רייטן,Female,Israel,Jewish,Jewish,Secular,50.7366,131.504,35.643,former_mk
30809,251,46,0.976202,6804,35113,0.281893,0.175576,0.242357,0.172016,0.0395356,0.14025,0.245982,0.327914,0.205852,0.287015,0.0232988,0.0570014,True,0.458811,0.127216,0.413973,0.334142,0.0848999,0.580958,1,2,2021-06-09,2026-01-20,גלית דיסטל אטבריאן,Female,Israel,Jewish,Jewish,Secular,54.6055,122.897,8.22898,mk
30810,250,250,0.942829,7274,36417,0.390982,0.255073,0.316332,0.22635,0.0746494,0.190928,0.354313,0.427573,0.280941,0.351491,0.0591132,0.0907347,True,0.439873,0.10865,0.451477,0.33116,0.0895263,0.579313,1,3,2021-05-10,2025-02-12,מיכל מרים וולדיגר,Female,Israel,Jewish,Jewish,Religious,55.7943,135.596,41.5526,mk
30811,218,81,0.927827,6608,33067,0.371671,0.2341,0.2954,0.208456,0.0762712,0.205212,0.337395,0.404231,0.261046,0.329504,0.061456,0.0899481,True,0.477606,0.115635,0.406759,0.341189,0.110656,0.548156,1,2,2021-05-27,2025-12-31,איתמר בן גביר,Male,Israel,Jewish,Jewish,Religious,46.8013,122.867,7.43149,mk
30812,255,255,0.955794,6941,35469,0.356721,0.230624,0.287567,0.202797,0.0691543,0.193861,0.322717,0.392105,0.254277,0.322699,0.0498196,0.0897941,True,0.428514,0.132876,0.438611,0.330661,0.0861723,0.583166,0,1,2021-05-27,2023-12-10,שמחה רוטמן,Male,Israel,Jewish,Jewish,Religious,44.1727,131.684,226.175,former_mk
30813,245,63,0.969434,6014,31351,0.339375,0.205895,0.286831,0.191637,0.0525441,0.154826,0.306543,0.376155,0.253013,0.322513,0.0404821,0.0633478,True,0.475257,0.11073,0.414013,0.396522,0.105507,0.497971,3,3,2021-05-27,2022-06-29,אבתיסאם מראענה,Female,Israel,Arab,Muslim,Unrecorded,46.3008,107.226,13.1131,mk
30814,190,13,0.66405,4269,21705,0.362146,0.220041,0.285313,0.197927,0.076833,0.21216,0.327058,0.404563,0.24609,0.330876,0.0559263,0.0956847,True,0.505175,0.127426,0.3674,0.377668,0.107553,0.514778,1,1,2021-12-21,2026-01-20,אביגדור (אבי) מעוז,Male,Israel,Jewish,Jewish,Religious,69.1513,117.713,0.66405,mk
30815,292,53,0.946782,6826,34167,0.348374,0.222612,0.281717,0.197588,0.0666569,0.191337,0.318268,0.378705,0.254844,0.311649,0.0536334,0.0808794,True,0.45963,0.126577,0.413793,0.351014,0.108684,0.540302,0,0,2021-06-21,2022-06-28,אלינה ברדץ' יאלוב,Female,FSU,Jewish,Jewish,Secular,40.1129,126.93,2.05166,mk
30816,207,130,0.954354,6207,31955,0.426454,0.247379,0.292734,0.193366,0.13372,0.313563,0.394783,0.462895,0.258733,0.328562,0.114725,0.153827,True,0.539101,0.114091,0.346808,0.393506,0.0935608,0.512933,2,3,2021-06-21,2022-08-16,מופיד מרעי,Male,Israel,Druze,Druze,Unrecorded,62.8311,111.398,11.7663,mk
30817,220,117,0.939224,6978,36458,0.384781,0.209446,0.27558,0.16482,0.1092,0.283799,0.357092,0.418766,0.250029,0.307835,0.094402,0.124023,True,0.605587,0.100931,0.293482,0.4961,0.0982839,0.405616,1,1,2021-07-19,2022-08-15,אלון טל,Male,Americas,Jewish,Jewish,Unrecorded,61.5336,128.522,8.07518,mk
